oopsla 2017项目数据,,,,,,,,,,,,,,,,,
seq,project,file path,file name,line number,modified java files,git command, commit link,,,,,,,,,,
462,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L217-L217,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
463,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L227-L227,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
464,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L237-L237,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
465,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L247-L247,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
466,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L259-L259,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
467,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L269-L269,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
468,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L279-L279,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
469,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L289-L289,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
470,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L299-L299,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
471,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L309-L309,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
472,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L401-L401,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
473,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L411-L411,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
474,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L421-L421,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
475,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L431-L431,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
476,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L441-L441,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
477,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L454-L454,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
478,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L464-L464,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
479,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L474-L474,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
480,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L484-L484,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
481,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L494-L494,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
482,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L504-L504,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
483,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L580-L580,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
484,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L590-L590,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
485,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L600-L600,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
486,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L610-L610,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
487,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L620-L620,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
488,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L630-L630,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
489,vavr-io/vavr,javaslang/src/main/java/javaslang/collection/List.java,List.java,L673-L673,10,git diff 930163f11b3079449eb5dee1314363b6c3b7710a 4bab3a8dea187c3be43e825a72052de8793182e1 javaslang/src/main/java/javaslang/collection/List.java,https://github.com/vavr-io/vavr/commit/4bab3a8dea187c3be43e825a72052de8793182e1,,,,,,,,,,
490,vavr-io/vavr,javaslang/src/main/java/javaslang/collection/Queue.java,Queue.java,L630-L630,10,git diff 930163f11b3079449eb5dee1314363b6c3b7710a 4bab3a8dea187c3be43e825a72052de8793182e1 javaslang/src/main/java/javaslang/collection/Queue.java,https://github.com/vavr-io/vavr/commit/4bab3a8dea187c3be43e825a72052de8793182e1,,,,,,,,,,
491,vavr-io/vavr,javaslang/src/main/java/javaslang/collection/Stream.java,Stream.java,L866-L866,10,git diff 930163f11b3079449eb5dee1314363b6c3b7710a 4bab3a8dea187c3be43e825a72052de8793182e1 javaslang/src/main/java/javaslang/collection/Stream.java,https://github.com/vavr-io/vavr/commit/4bab3a8dea187c3be43e825a72052de8793182e1,,,,,,,,,,
492,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/benchmark/BenchmarkPerformanceReporter.java,BenchmarkPerformanceReporter.java,L204-L204,1,git diff 001f4dfa127669d9999f8d227a4d571f03a11e21 65943ddbdcbb99db89fcc98d8ebc34bf9e632f77 javaslang-benchmark/src/test/java/javaslang/benchmark/BenchmarkPerformanceReporter.java,https://github.com/vavr-io/vavr/commit/65943ddbdcbb99db89fcc98d8ebc34bf9e632f77,,,,,,,,,无关,
493,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/benchmark/BenchmarkPerformanceReporter.java,BenchmarkPerformanceReporter.java,L204-L204,1,git diff 001f4dfa127669d9999f8d227a4d571f03a11e21 65943ddbdcbb99db89fcc98d8ebc34bf9e632f77 javaslang-benchmark/src/test/java/javaslang/benchmark/BenchmarkPerformanceReporter.java,https://github.com/vavr-io/vavr/commit/65943ddbdcbb99db89fcc98d8ebc34bf9e632f77,,,,,,,,,无关,
494,vavr-io/vavr,javaslang/src/main/java/javaslang/collection/PriorityQueue.java,PriorityQueue.java,L236-L236,6,git diff 299954c21a324eaa02e7ffca2a504e83f87e933c 5e56e280700e0180aadced831128e514e31dcbbf javaslang/src/main/java/javaslang/collection/PriorityQueue.java,https://github.com/vavr-io/vavr/commit/5e56e280700e0180aadced831128e514e31dcbbf,,,,,,,,,,
495,vavr-io/vavr,javaslang/src/main/java/javaslang/collection/PriorityQueue.java,PriorityQueue.java,L577-L577,6,git diff 299954c21a324eaa02e7ffca2a504e83f87e933c 5e56e280700e0180aadced831128e514e31dcbbf javaslang/src/main/java/javaslang/collection/PriorityQueue.java,https://github.com/vavr-io/vavr/commit/5e56e280700e0180aadced831128e514e31dcbbf,,,,,,,,,,
496,vavr-io/vavr,javaslang/src/main/java/javaslang/collection/List.java,List.java,L549-L549,1,git diff d300dae911c59c592d25be65203a936d3e954b91 63e4c920d2c9312d9c9d8fdbd65cd0a03017cfdf javaslang/src/main/java/javaslang/collection/List.java,https://github.com/vavr-io/vavr/commit/63e4c920d2c9312d9c9d8fdbd65cd0a03017cfdf,,,,,,,,,无关,
497,vavr-io/vavr,javaslang/src/main/java/javaslang/collection/HashArrayMappedTrie.java,HashArrayMappedTrie.java,L165-L165,4,git diff ac6efc6983c1b76ef8d14744c79b0941dc11676d b4c8c56c3e34acf02a63e7b6dca931d2af1fc4dd javaslang/src/main/java/javaslang/collection/HashArrayMappedTrie.java,https://github.com/vavr-io/vavr/commit/b4c8c56c3e34acf02a63e7b6dca931d2af1fc4dd,,,,,,,,,无关,
498,vavr-io/vavr,src/main/java/javaslang/collection/TreeMap.java,TreeMap.java,L366-L366,5,git diff 490e178385d993bf8820af123bfe5e56bcf9ccf5 d76d3b88d75f8b80fc209ded4a4ff5de2a3e521c src/main/java/javaslang/collection/TreeMap.java,https://github.com/vavr-io/vavr/commit/d76d3b88d75f8b80fc209ded4a4ff5de2a3e521c,,,,,,,,,optimize,https://github.com/vavr-io/vavr/issues/786
499,vavr-io/vavr,src/main/java/javaslang/concurrent/Promise.java,Promise.java,L273-L273,4,git diff 6114aeef226b880e7dc5d43228c4049a8672b8fa c2abb22e485e4d9720ce2b0941c78aab9201d6b6 src/main/java/javaslang/concurrent/Promise.java,https://github.com/vavr-io/vavr/commit/c2abb22e485e4d9720ce2b0941c78aab9201d6b6,,,,,,,,,无关,
500,vavr-io/vavr,src-gen/main/java/javaslang/test/Property.java,Property.java,L75-L82,11,git diff 6ea0b1d287dda6a8829753275ef0cef165475979 df7db81999ba55ea206d25908a379e2e2cb09bb0 src-gen/main/java/javaslang/test/Property.java,https://github.com/vavr-io/vavr/commit/df7db81999ba55ea206d25908a379e2e2cb09bb0,,,,,,,,,,
501,vavr-io/vavr,src-gen/main/java/javaslang/test/Property.java,Property.java,L86-L93,11,git diff 6ea0b1d287dda6a8829753275ef0cef165475979 df7db81999ba55ea206d25908a379e2e2cb09bb0 src-gen/main/java/javaslang/test/Property.java,https://github.com/vavr-io/vavr/commit/df7db81999ba55ea206d25908a379e2e2cb09bb0,,,,,,,,,,
496,prestodb/presto,presto-main/src/main/java/com/facebook/presto/sql/planner/NodePartitioningManager.java,NodePartitioningManager.java,L230-L230,1,git diff 20c7af79dc4dcb4e9b0dc7cc167a3506692c9bc3 f555aa69f51685a737b66c76c798d93f097901b7 presto-main/src/main/java/com/facebook/presto/sql/planner/NodePartitioningManager.java,https://github.com/prestodb/presto/commit/f555aa69f51685a737b66c76c798d93f097901b7,,,,,,,,,performance问题，跑lazy evaluation数据找出来的,
25,elastic/elasticsearch,server/src/main/java/org/elasticsearch/repositories/RepositoryData.java,RepositoryData.java,L218-L218,4,git diff 3fab63ac26790ac143cb5eff60bb15a27903b3b6 8fd81df01ebf268f2560e497489595c818c28876 server/src/main/java/org/elasticsearch/repositories/RepositoryData.java,https://github.com/elastic/elasticsearch/commit/8fd81df01ebf268f2560e497489595c818c28876,,,,,,,,,performance问题，跑compatibility数据找出来的,
apache项目数据,,,,,,,,,,,,,,,,,
seq,project,file path,file name,line number,modified java files,git command, commit link,,,,,,,,,,
1,apache/beam,runners/flink/src/main/java/org/apache/beam/runners/flink/FlinkBatchTranslationContext.java,FlinkBatchTranslationContext.java,L114-L114,4,git diff b6ca2aba5a0141eed5bed29a9948e2c65874254f ccc2fa4bd51f5a9b1281608694ffe2a9a53f366c runners/flink/src/main/java/org/apache/beam/runners/flink/FlinkBatchTranslationContext.java,https://github.com/apache/beam/commit/ccc2fa4bd51f5a9b1281608694ffe2a9a53f366c,,,,,,,,,无关,
2,apache/beam,runners/flink/src/main/java/org/apache/beam/runners/flink/FlinkBatchTranslationContext.java,FlinkBatchTranslationContext.java,L115-L115,4,git diff b6ca2aba5a0141eed5bed29a9948e2c65874254f ccc2fa4bd51f5a9b1281608694ffe2a9a53f366c runners/flink/src/main/java/org/apache/beam/runners/flink/FlinkBatchTranslationContext.java,https://github.com/apache/beam/commit/ccc2fa4bd51f5a9b1281608694ffe2a9a53f366c,,,,,,,,,无关,
3,apache/beam,runners/flink/src/main/java/org/apache/beam/runners/flink/FlinkBatchTranslationContext.java,FlinkBatchTranslationContext.java,L115-L115,4,git diff b6ca2aba5a0141eed5bed29a9948e2c65874254f ccc2fa4bd51f5a9b1281608694ffe2a9a53f366c runners/flink/src/main/java/org/apache/beam/runners/flink/FlinkBatchTranslationContext.java,https://github.com/apache/beam/commit/ccc2fa4bd51f5a9b1281608694ffe2a9a53f366c,,,,,,,,,无关,
4,apache/beam,sdks/java/extensions/protobuf/src/main/java/org/apache/beam/sdk/extensions/protobuf/ProtoByteBuddyUtils.java,ProtoByteBuddyUtils.java,L488-L488,2,git diff 58656c63c2b67b5e1609d4859c977f7ef4135d6c 2e0f431bc69b17e44f0c7a373589f78c50699a17 sdks/java/extensions/protobuf/src/main/java/org/apache/beam/sdk/extensions/protobuf/ProtoByteBuddyUtils.java,https://github.com/apache/beam/commit/2e0f431bc69b17e44f0c7a373589f78c50699a17,,,,,,,,,无关,
5,apache/beam,sdks/java/core/src/main/java/org/apache/beam/sdk/schemas/transforms/CoGroup.java,CoGroup.java,L243-L243,24,git diff 5ccdd322975b6d63197b976a60f0f6a1c34c181d 1107fc13a3294b7dc41b51acfd275db594a28666 sdks/java/core/src/main/java/org/apache/beam/sdk/schemas/transforms/CoGroup.java,https://github.com/apache/beam/commit/1107fc13a3294b7dc41b51acfd275db594a28666,,,,,,,,,无关,
6,apache/beam,runners/java-fn-execution/src/test/java/org/apache/beam/runners/fnexecution/InProcessSdkHarness.java,InProcessSdkHarness.java,L94-L102,411,git diff 31d03b6102cbc2dea3849dd3e05d8b930bef9c39 d2394ca9298feec34e618bb2828dae1ce153fa2d runners/java-fn-execution/src/test/java/org/apache/beam/runners/fnexecution/InProcessSdkHarness.java,https://github.com/apache/beam/commit/d2394ca9298feec34e618bb2828dae1ce153fa2d,,,,,,,,,无关,
7,apache/geode,geode-core/src/main/java/org/apache/geode/cache/client/internal/PoolImpl.java,PoolImpl.java,L229-L229,78,git diff a61f9518f3497afafaf0d89144fe85f4baa91318 4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0 geode-core/src/main/java/org/apache/geode/cache/client/internal/PoolImpl.java,https://github.com/apache/geode/commit/4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0,,,,,,,,,roll back,
8,apache/geode,geode-core/src/main/java/org/apache/geode/cache/client/internal/PoolImpl.java,PoolImpl.java,L231-L231,78,git diff a61f9518f3497afafaf0d89144fe85f4baa91318 4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0 geode-core/src/main/java/org/apache/geode/cache/client/internal/PoolImpl.java,https://github.com/apache/geode/commit/4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0,,,,,,,,,roll back,
9,apache/geode,geode-core/src/main/java/org/apache/geode/cache/client/internal/PoolImpl.java,PoolImpl.java,L485-L485,78,git diff a61f9518f3497afafaf0d89144fe85f4baa91318 4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0 geode-core/src/main/java/org/apache/geode/cache/client/internal/PoolImpl.java,https://github.com/apache/geode/commit/4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0,,,,,,,,,roll back,
10,apache/geode,geode-core/src/main/java/org/apache/geode/cache/client/internal/PoolImpl.java,PoolImpl.java,L495-L495,78,git diff a61f9518f3497afafaf0d89144fe85f4baa91318 4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0 geode-core/src/main/java/org/apache/geode/cache/client/internal/PoolImpl.java,https://github.com/apache/geode/commit/4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0,,,,,,,,,roll back,
11,apache/geode,geode-core/src/main/java/org/apache/geode/internal/cache/PoolFactoryImpl.java,PoolFactoryImpl.java,L325-L325,78,git diff a61f9518f3497afafaf0d89144fe85f4baa91318 4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0 geode-core/src/main/java/org/apache/geode/internal/cache/PoolFactoryImpl.java,https://github.com/apache/geode/commit/4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0,,,,,,,,,roll back,
12,apache/geode,geode-core/src/main/java/org/apache/geode/internal/cache/PoolFactoryImpl.java,PoolFactoryImpl.java,L557-L557,78,git diff a61f9518f3497afafaf0d89144fe85f4baa91318 4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0 geode-core/src/main/java/org/apache/geode/internal/cache/PoolFactoryImpl.java,https://github.com/apache/geode/commit/4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0,,,,,,,,,roll back,
13,apache/geode,geode-core/src/main/java/org/apache/geode/internal/cache/PoolFactoryImpl.java,PoolFactoryImpl.java,L572-L572,78,git diff a61f9518f3497afafaf0d89144fe85f4baa91318 4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0 geode-core/src/main/java/org/apache/geode/internal/cache/PoolFactoryImpl.java,https://github.com/apache/geode/commit/4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0,,,,,,,,,roll back,
14,apache/geode,geode-dunit/src/main/java/org/apache/geode/cache/client/internal/LocatorTestBase.java,LocatorTestBase.java,L240-L245,78,git diff a61f9518f3497afafaf0d89144fe85f4baa91318 4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0 geode-dunit/src/main/java/org/apache/geode/cache/client/internal/LocatorTestBase.java,https://github.com/apache/geode/commit/4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0,,,,,,,,,roll back,
15,apache/geode,geode-wan/src/distributedTest/java/org/apache/geode/internal/cache/wan/serial/WANHostNameVerificationDistributedTest.java,WANHostNameVerificationDistributedTest.java,L116-L121,78,git diff a61f9518f3497afafaf0d89144fe85f4baa91318 4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0 geode-wan/src/distributedTest/java/org/apache/geode/internal/cache/wan/serial/WANHostNameVerificationDistributedTest.java,https://github.com/apache/geode/commit/4b06a7ae04e3eb3e32d8a6a96c7eb5e5d3269df0,,,,,,,,,roll back,
